Date,Customer ID,Order ID,Order Quantity,Marketing Campaign,Product Category,State,Region,Product Brand,Order Channel,Payment Method,Payment Status,Sales Representative
2023-05-21 10:33:40,7793,30065513,1,Referral,Books,GA,East,Brand D,In-Store,Credit Card,Not Paid,Thomas Robinson
2022-03-30 06:49:28,7002141,582,4,Email Promo,Books,FL,West,Brand E,Mobile App,PayPal,Paid,Kimberly Cox
2020-09-16 22:39:37,1987722,47739,1,Holiday Campaign,Books,IL,West,Brand A,Mobile App,Credit Card,Not Paid,Kelly Alexander
2023-11-30 11:41:04,387778056,628101489,1,Holiday Campaign,Furniture,MI,East,Brand C,Phone,Cash,Not Paid,Nicole Grant
2021-05-06 08:15:07,4938,134528450,1,Summer Sale,Sports Equipment,TX,West,Brand B,In-Store,Cash,Not Paid,Charlene Santiago
2022-07-01 04:47:23,58190913,3670,1,Email Promo,Electronics,CA,East,Brand B,Mobile App,PayPal,Paid,Kari Smith
2022-12-24 01:47:10,7758,764802521,8,Referral,Books,NY,South,Brand A,Phone,Credit Card,Paid,Tammy Perez
2021-02-02 17:04:17,482808917,6896832,1,Holiday Campaign,Sports Equipment,TX,South,Brand A,Online Store,Credit Card,Paid,Anthony Johnson
2020-08-24 16:46:02,2181,50697,1,Holiday Campaign,Furniture,CA,North,Brand B,Mobile App,Cash,Not Paid,Robin Campbell
2020-01-05 13:19:27,7802218,1018095,2,Email Promo,Books,MI,East,Brand D,Mobile App,Cash,Not Paid,Cathy Ryan
2022-03-16 01:05:07,40577210,6241,1,Summer Sale,Furniture,MI,West,Brand E,Mobile App,Credit Card,Paid,Scott Stewart
2020-12-14 17:01:18,34409565,6571735,1,Holiday Campaign,Furniture,NC,North,Brand D,Phone,PayPal,Paid,Lori Beck
2021-04-22 10:15:42,3019,473382899,1,Holiday Campaign,Books,MI,West,Brand E,Online Store,Credit Card,Not Paid,Michael Morgan
2020-01-28 12:00:41,138701,66969112,1,Email Promo,Books,MI,West,Brand A,Online Store,PayPal,Not Paid,Shawn Jacobson
2020-07-25 14:05:57,52815,329923183,5,Referral,Sports Equipment,OH,North,Brand D,Online Store,Credit Card,Not Paid,Kevin Davis
2021-03-02 16:49:32,44415,165061,3,Holiday Campaign,Furniture,GA,East,Brand A,In-Store,Cash,Paid,Jennifer Cole
2021-02-27 19:30:23,31700751,832220,1,Holiday Campaign,Clothing,NY,North,Brand D,Mobile App,PayPal,Not Paid,Mark Ward
2022-12-17 13:53:18,912970788,56220,1,Summer Sale,Books,IL,South,Brand D,Phone,PayPal,Not Paid,Whitney Jones
2020-10-20 01:16:35,1938506,888298344,1,Holiday Campaign,Electronics,CA,South,Brand C,Mobile App,Cash,Not Paid,David Peterson
2022-06-03 20:43:34,66152,9358,5,Referral,Electronics,TX,North,Brand E,Online Store,Credit Card,Not Paid,Karen Elliott
2021-07-08 07:06:54,3596,9115,1,Referral,Sports Equipment,OH,South,Brand B,Phone,Cash,Not Paid,Maria Brown
2021-01-10 14:20:42,45397,580583,1,Email Promo,Clothing,IL,North,Brand E,Online Store,Credit Card,Not Paid,Chase Spencer
2021-03-03 05:46:11,606322357,163033583,1,Referral,Sports Equipment,NC,West,Brand A,Phone,PayPal,Not Paid,Tonya Johnson
2023-07-22 20:45:52,54985,509651,10,Referral,Books,IL,East,Brand B,In-Store,Credit Card,Not Paid,Tammie Johnson
2023-04-27 20:39:38,724117,622699382,1,Referral,Books,NC,North,Brand E,Mobile App,Credit Card,Paid,Jason Moore
2023-04-17 12:15:41,17863573,20105525,1,Holiday Campaign,Books,PA,North,Brand C,Phone,Cash,Not Paid,Dominique Gill
2021-05-26 23:18:07,250233,807,1,Referral,Clothing,GA,East,Brand B,Phone,Credit Card,Not Paid,Holly Ramirez
2020-07-12 09:15:56,19147,287,1,Email Promo,Books,NC,West,Brand A,Online Store,PayPal,Paid,Chad Foster
2020-10-03 08:40:30,46377,24597,1,Summer Sale,Furniture,GA,North,Brand D,Mobile App,Cash,Not Paid,Hunter Martin
2020-02-20 05:10:41,10410726,790528278,4,Holiday Campaign,Electronics,MI,North,Brand E,Mobile App,Cash,Paid,Erica Thompson
2021-04-26 10:11:03,381711405,8385362,1,Email Promo,Clothing,GA,North,Brand B,Online Store,Credit Card,Paid,Jennifer Mills
2022-04-06 07:39:46,13244,742292,1,Referral,Sports Equipment,GA,East,Brand B,Mobile App,PayPal,Not Paid,Terry Rodriguez
2020-04-04 04:20:23,1595324,9743032,6,Holiday Campaign,Electronics,TX,West,Brand D,In-Store,PayPal,Paid,Paul Miles
2023-03-19 21:05:07,8206276,1288034,1,Referral,Sports Equipment,MI,South,Brand A,Mobile App,Cash,Paid,Jeremy Hughes
2023-07-15 09:43:58,141556525,470,1,Summer Sale,Sports Equipment,GA,East,Brand E,Mobile App,PayPal,Not Paid,Noah Coleman
2020-06-05 18:28:24,15199500,9508,1,Summer Sale,Clothing,GA,East,Brand E,Mobile App,PayPal,Not Paid,Carl Peterson
2020-02-06 05:46:58,53236935,377679,1,Summer Sale,Clothing,PA,South,Brand A,In-Store,Cash,Not Paid,John Jimenez
2022-07-25 09:10:32,854984573,73847440,1,Summer Sale,Electronics,NY,South,Brand A,Mobile App,Credit Card,Paid,Samuel Bates
2022-04-25 04:24:49,2459,7429,1,Email Promo,Furniture,NY,North,Brand A,Mobile App,Cash,Not Paid,Kerri Hernandez
2022-11-20 08:04:14,561754,144,6,Email Promo,Furniture,CA,East,Brand D,In-Store,PayPal,Not Paid,William Mason
2022-05-24 22:51:34,2437783,898386341,9,Email Promo,Clothing,NY,West,Brand E,In-Store,Credit Card,Not Paid,Michael Lee
2023-04-24 12:37:58,1922829,464846240,1,Email Promo,Electronics,FL,East,Brand A,Mobile App,Cash,Paid,Edward Martinez
2020-07-18 16:33:27,503143943,758413,9,Summer Sale,Sports Equipment,IL,North,Brand B,Phone,Credit Card,Paid,Sabrina Herrera
2023-10-24 16:23:32,10750,741655395,1,Holiday Campaign,Furniture,GA,East,Brand B,In-Store,PayPal,Not Paid,David Stephenson
2022-07-18 10:11:47,5021,91281854,1,Holiday Campaign,Furniture,PA,South,Brand E,Mobile App,Credit Card,Paid,Michele Clark
2022-11-09 10:11:58,491335896,1902766,1,Email Promo,Electronics,FL,East,Brand C,In-Store,Credit Card,Not Paid,Cynthia Lopez
2020-05-06 08:55:05,256081,15187787,1,Holiday Campaign,Furniture,NC,South,Brand C,Phone,Cash,Paid,Jacob Harrison
2022-11-24 09:11:34,126244839,877910,8,Summer Sale,Sports Equipment,PA,North,Brand E,Phone,Cash,Paid,Robert Guerrero
2021-07-23 00:13:51,792782245,34064,1,Email Promo,Furniture,IL,South,Brand C,Mobile App,Credit Card,Not Paid,David Mitchell
2022-09-19 01:36:21,727673122,5916,5,Holiday Campaign,Books,IL,West,Brand D,Mobile App,Credit Card,Not Paid,Peter Summers
2021-08-02 18:20:54,52488008,331917060,1,Email Promo,Sports Equipment,NY,East,Brand D,Online Store,Cash,Not Paid,Jonathan Anderson
2022-07-05 09:15:06,711,2551617,1,Summer Sale,Furniture,FL,North,Brand A,Phone,Credit Card,Paid,Jennifer Rivera
2021-02-10 07:08:39,214612,2638,1,Holiday Campaign,Furniture,PA,West,Brand E,Mobile App,Cash,Not Paid,Aaron Johnson
2023-01-18 11:31:17,747173,37428,10,Summer Sale,Books,IL,East,Brand C,In-Store,PayPal,Not Paid,Tammy Hernandez
2021-02-10 07:31:57,94504,758691506,1,Email Promo,Furniture,NY,East,Brand E,Mobile App,Credit Card,Paid,Carl Welch
2020-09-05 21:47:24,4327,309514806,1,Referral,Sports Equipment,NC,West,Brand E,Online Store,Credit Card,Paid,Sarah Davis
2021-12-22 14:57:40,58256641,44454262,1,Referral,Sports Equipment,FL,West,Brand D,Online Store,PayPal,Not Paid,Andrea Diaz
2022-07-23 13:11:35,735,73408,1,Summer Sale,Clothing,NY,East,Brand E,Online Store,Credit Card,Not Paid,Holly Ellis
2022-04-16 09:09:05,710165,55014,1,Holiday Campaign,Electronics,PA,East,Brand B,Phone,PayPal,Paid,Darryl Palmer
2023-04-26 19:32:37,4386,2203,1,Referral,Electronics,FL,West,Brand B,Online Store,PayPal,Not Paid,Pam Smith
2022-08-30 08:03:40,358768451,548561272,1,Summer Sale,Books,TX,West,Brand B,In-Store,PayPal,Not Paid,Robin Turner
2022-07-03 10:53:58,7048,6913394,1,Referral,Clothing,IL,West,Brand A,In-Store,Credit Card,Not Paid,Emily Franklin
2020-10-21 18:44:26,9403691,7944439,8,Email Promo,Electronics,IL,West,Brand E,Online Store,Cash,Not Paid,Michael Roberts
2020-06-26 20:10:07,43201040,902,2,Referral,Furniture,NC,West,Brand C,In-Store,PayPal,Not Paid,Jason Smith
2023-03-18 17:57:35,980443575,247,1,Referral,Furniture,MI,West,Brand B,Phone,Cash,Not Paid,Angela Watson
2023-12-08 15:45:49,26493359,67951,1,Summer Sale,Sports Equipment,TX,North,Brand D,Phone,Cash,Paid,Margaret Peck
2023-05-24 07:11:04,406969,90536,1,Referral,Books,CA,South,Brand A,In-Store,Credit Card,Not Paid,Christopher Thomas
2021-09-04 18:32:01,902538845,6009,4,Holiday Campaign,Furniture,TX,East,Brand D,In-Store,PayPal,Paid,Tyler Fuentes
2022-06-04 01:19:32,2645203,978986158,1,Summer Sale,Electronics,OH,East,Brand A,Online Store,PayPal,Not Paid,Dennis Elliott
2023-09-19 03:04:40,80104898,6385563,1,Holiday Campaign,Books,IL,North,Brand C,Phone,Cash,Paid,Leon Howard
2022-01-20 21:32:08,6478012,998,1,Referral,Furniture,FL,North,Brand C,Online Store,Cash,Not Paid,Amy Sandoval
2021-04-03 02:36:27,1050,63569922,2,Summer Sale,Books,FL,South,Brand C,Online Store,PayPal,Paid,Dawn Alexander
2021-02-17 22:39:29,613,7556187,1,Email Promo,Furniture,IL,South,Brand C,Mobile App,Cash,Paid,Rachel Dawson
2021-04-25 07:48:51,3112367,53220,1,Referral,Electronics,NC,West,Brand A,Online Store,Credit Card,Not Paid,Ashley Watkins
2023-11-14 14:20:36,12378865,414900960,1,Summer Sale,Books,NY,East,Brand E,Online Store,PayPal,Paid,Amber Hayes
2023-04-02 08:47:00,726481,3592777,1,Holiday Campaign,Books,IL,North,Brand C,Phone,Credit Card,Paid,Dr. Jessica Wagner DDS
2023-01-17 10:20:15,40719,115548,7,Holiday Campaign,Furniture,MI,North,Brand E,Online Store,PayPal,Not Paid,James Fowler
2023-08-19 09:51:27,489835,71867495,7,Summer Sale,Electronics,IL,North,Brand B,Phone,Cash,Not Paid,Nancy Sullivan
2021-07-03 13:04:26,732115,848,1,Holiday Campaign,Electronics,NC,East,Brand D,Online Store,PayPal,Paid,Shannon Taylor
2023-08-22 04:50:06,87741097,491,1,Referral,Electronics,NC,North,Brand B,Phone,Cash,Paid,Gabriel White
2021-02-25 09:13:02,9210360,259598382,8,Holiday Campaign,Clothing,MI,South,Brand D,In-Store,Cash,Paid,Jon Gutierrez
2023-11-02 00:24:17,86089,4056885,10,Holiday Campaign,Clothing,NC,South,Brand B,In-Store,PayPal,Paid,Wesley Ware
2021-03-09 19:50:25,630658847,11175,4,Holiday Campaign,Electronics,PA,East,Brand E,Mobile App,Credit Card,Paid,Mary Edwards
2021-02-27 02:34:14,78018835,2457,1,Holiday Campaign,Electronics,TX,West,Brand C,Phone,Cash,Not Paid,Jacob Hicks
2020-04-21 13:22:16,7779,8022405,1,Email Promo,Furniture,FL,West,Brand B,Mobile App,Credit Card,Paid,Michael Nguyen
2020-11-06 18:19:08,1772728,43005,1,Email Promo,Furniture,OH,North,Brand E,Mobile App,Cash,Not Paid,Jose Sanchez
2021-09-10 16:52:27,80867860,6975,1,Referral,Electronics,NC,East,Brand C,In-Store,PayPal,Not Paid,Carla Carr
2021-03-12 12:09:16,13519152,9426,1,Referral,Clothing,GA,North,Brand D,Mobile App,Credit Card,Paid,Heather Rodriguez
2020-01-28 05:16:46,2077915,9674,1,Summer Sale,Electronics,NY,South,Brand D,Mobile App,PayPal,Paid,Laura Johnson
2022-05-18 15:07:33,578,4158060,1,Summer Sale,Books,NY,East,Brand D,Online Store,Credit Card,Not Paid,Susan Marquez
2020-09-16 10:33:10,6131505,24265876,1,Summer Sale,Electronics,OH,South,Brand B,Mobile App,PayPal,Not Paid,Bryan Patel
2022-04-20 20:42:02,26447279,600,1,Summer Sale,Books,IL,West,Brand C,In-Store,Credit Card,Not Paid,Andrew Wilson Jr.
2023-04-11 04:34:25,7819,1196145,6,Summer Sale,Clothing,NY,West,Brand A,Phone,PayPal,Not Paid,Shawn Fleming
2020-07-30 15:53:59,487696901,7943,6,Referral,Sports Equipment,IL,West,Brand B,Online Store,PayPal,Not Paid,Molly Hughes
2022-06-25 22:47:20,57421,3824186,1,Email Promo,Clothing,CA,East,Brand C,Phone,PayPal,Paid,Stephanie Turner
2022-03-18 11:02:00,350160,6534857,1,Referral,Furniture,TX,East,Brand C,Mobile App,Credit Card,Paid,Mr. Aaron Barajas
2022-06-06 09:20:27,177038,9789,1,Referral,Books,CA,East,Brand B,Online Store,Credit Card,Not Paid,Emma Brady MD
2021-07-20 03:19:47,84965,202492912,1,Holiday Campaign,Electronics,TX,North,Brand A,In-Store,Cash,Paid,John Pratt
2020-07-07 16:00:34,97799236,6254021,1,Summer Sale,Clothing,PA,West,Brand A,In-Store,PayPal,Not Paid,Wendy Perry
2022-11-12 07:43:55,62063406,24536,1,Holiday Campaign,Furniture,NY,West,Brand E,Online Store,Cash,Paid,Jared Bradley
2022-08-06 14:24:14,1129511,4460804,1,Summer Sale,Books,NY,West,Brand A,In-Store,Credit Card,Not Paid,Jonathan Bates
2021-12-08 10:57:21,67093234,7499,1,Email Promo,Electronics,OH,East,Brand D,Mobile App,PayPal,Not Paid,Lauren Simmons
2023-02-26 18:01:30,8198,47759061,1,Holiday Campaign,Sports Equipment,TX,East,Brand C,Mobile App,PayPal,Paid,Kelly Fowler
2020-12-13 07:24:51,3481,6930,1,Holiday Campaign,Clothing,FL,East,Brand C,Phone,PayPal,Paid,John Reyes
2021-05-10 15:15:33,345838651,2793,1,Holiday Campaign,Clothing,FL,North,Brand E,Phone,Credit Card,Paid,Brandy Walls
2020-09-27 22:43:55,3118,459857,1,Referral,Clothing,GA,North,Brand B,Online Store,Cash,Not Paid,Patricia Mckinney
2022-08-22 23:18:49,7486,21100,1,Holiday Campaign,Clothing,NC,East,Brand C,Mobile App,Credit Card,Paid,Jennifer Baird
2021-02-21 19:37:42,188434,560992,1,Email Promo,Clothing,OH,West,Brand C,In-Store,Credit Card,Not Paid,Francisco Harrison
2022-08-30 06:31:09,697005,446673,1,Holiday Campaign,Electronics,TX,East,Brand C,Mobile App,Credit Card,Not Paid,Alejandro Morales
2021-06-05 06:17:44,6500939,78154,1,Holiday Campaign,Electronics,NY,North,Brand B,Online Store,Credit Card,Paid,Donald Scott
2021-08-12 01:24:53,43991513,46061,3,Holiday Campaign,Furniture,IL,North,Brand A,Online Store,Credit Card,Not Paid,Melissa Ryan
2023-11-20 17:58:18,74778646,17309216,6,Referral,Electronics,CA,East,Brand B,In-Store,PayPal,Paid,Frank Johnson
2023-05-02 08:34:51,1316471,730664,1,Holiday Campaign,Furniture,PA,South,Brand C,Mobile App,PayPal,Not Paid,Grant Shields
2023-12-21 19:20:17,1249,55091636,1,Email Promo,Sports Equipment,MI,South,Brand E,Online Store,PayPal,Not Paid,David Ballard
2023-03-07 05:59:42,5138789,563411,1,Referral,Clothing,IL,East,Brand E,Phone,Credit Card,Not Paid,Jennifer Nguyen
2022-07-20 18:47:26,981457,17397,1,Referral,Electronics,NC,North,Brand A,Mobile App,PayPal,Paid,Peter Hawkins
2023-10-02 09:26:01,3932,19881,1,Referral,Clothing,MI,South,Brand B,Online Store,Cash,Paid,Dale King
2020-05-01 10:44:59,5209,949915282,2,Email Promo,Electronics,OH,South,Brand E,Online Store,PayPal,Not Paid,Scott Guzman
2020-01-19 23:37:39,89138,32374146,1,Referral,Furniture,PA,East,Brand C,Phone,Cash,Not Paid,Dan Heath MD
2020-02-15 01:10:56,53662677,20168,4,Holiday Campaign,Electronics,GA,South,Brand E,Phone,PayPal,Not Paid,Victoria Bush
2023-11-06 06:14:35,73286,315507691,1,Summer Sale,Clothing,OH,South,Brand A,Online Store,Credit Card,Paid,Michael Best
2023-04-09 18:38:45,1122617,65019628,1,Referral,Sports Equipment,CA,South,Brand D,Phone,PayPal,Not Paid,Kyle Morrison
2023-02-20 08:14:37,1250046,6484,1,Referral,Books,IL,East,Brand B,Phone,PayPal,Not Paid,Kelly Mcguire
2021-08-21 12:48:36,831,8601,1,Summer Sale,Clothing,PA,South,Brand A,In-Store,PayPal,Paid,Steven Benjamin
2021-09-05 17:08:22,86494,3241,1,Referral,Books,PA,West,Brand D,Phone,PayPal,Paid,Laura Thompson
2023-09-26 21:02:50,228537796,601893,1,Summer Sale,Clothing,FL,North,Brand C,Online Store,PayPal,Not Paid,Daniel Taylor
2020-11-02 10:52:51,478052264,34367668,1,Email Promo,Sports Equipment,OH,South,Brand D,Mobile App,PayPal,Not Paid,Jennifer Contreras
2021-05-12 18:50:45,203565,586648,9,Email Promo,Books,IL,South,Brand A,Online Store,Credit Card,Paid,Joshua Juarez
2020-09-18 14:37:54,594164328,49852988,4,Summer Sale,Clothing,NC,South,Brand A,Mobile App,Cash,Not Paid,Cassandra Bennett
2022-11-20 06:33:34,973362,57625755,1,Referral,Furniture,GA,South,Brand B,Online Store,Cash,Paid,David Perkins
2020-07-19 06:23:02,950555548,9186487,1,Referral,Electronics,NY,West,Brand D,Mobile App,Cash,Paid,Kristie Marshall
2020-05-12 19:58:02,45021,275694,1,Referral,Books,NY,East,Brand B,Phone,PayPal,Paid,Monica Gomez
2021-12-15 02:04:42,17236,9401654,1,Summer Sale,Electronics,CA,South,Brand C,In-Store,Cash,Paid,Scott Hale
2022-02-24 04:26:10,94100,14502602,1,Summer Sale,Sports Equipment,OH,South,Brand A,In-Store,Credit Card,Not Paid,James Blair
2021-05-13 06:45:15,331,3501029,9,Holiday Campaign,Books,GA,South,Brand A,Online Store,Credit Card,Paid,Donna Dennis
2021-07-18 23:37:01,61948246,48943123,1,Referral,Books,MI,North,Brand C,In-Store,PayPal,Not Paid,Mary Cook
2023-10-31 19:44:08,614600399,89049653,3,Referral,Clothing,MI,North,Brand A,Online Store,Credit Card,Paid,Elizabeth Tapia
2022-11-09 09:20:29,63470220,376,7,Summer Sale,Electronics,MI,North,Brand D,Phone,Credit Card,Paid,Sarah Lopez
2021-01-25 06:01:49,5860,95417,1,Referral,Clothing,TX,East,Brand D,Phone,Cash,Paid,Meghan Mckenzie
2023-09-06 00:31:42,186666218,428950,1,Summer Sale,Clothing,MI,South,Brand A,Mobile App,Cash,Not Paid,Erik Turner
2023-05-31 12:45:26,25197465,539640,1,Summer Sale,Books,IL,East,Brand E,Mobile App,Credit Card,Paid,Sean Adams
2022-01-18 16:28:12,850360929,8402423,1,Email Promo,Electronics,MI,North,Brand D,Mobile App,PayPal,Not Paid,Barbara James
2022-09-04 08:13:03,990,50833,1,Email Promo,Electronics,NC,South,Brand C,Phone,Credit Card,Not Paid,Mr. Oscar Herrera
2020-09-02 18:27:27,3124,21053,4,Email Promo,Electronics,OH,East,Brand D,Online Store,Cash,Not Paid,Logan Dalton
2021-07-07 03:43:41,562731,408921,1,Holiday Campaign,Furniture,NC,East,Brand E,Online Store,Credit Card,Not Paid,Anna Johnson
2021-01-27 16:16:11,75226643,926314,1,Email Promo,Clothing,MI,South,Brand B,In-Store,Credit Card,Paid,Caitlin Hebert
2023-01-03 06:27:32,765221772,6890345,1,Email Promo,Furniture,NC,South,Brand D,In-Store,Cash,Not Paid,Patrick Williams
2020-08-16 02:00:47,454371,6758,1,Email Promo,Sports Equipment,OH,South,Brand E,In-Store,Cash,Paid,Jon Smith
2023-02-26 00:29:32,227869,8860,1,Summer Sale,Sports Equipment,FL,South,Brand D,In-Store,Credit Card,Not Paid,Tina Herrera
2020-11-12 13:36:54,870831955,10675145,1,Referral,Electronics,NC,South,Brand E,Mobile App,PayPal,Not Paid,Lauren Green
2022-01-31 15:43:51,48200478,57123,1,Holiday Campaign,Electronics,PA,West,Brand A,In-Store,Credit Card,Paid,Christopher Bennett
2023-05-09 06:07:26,254863232,19094581,1,Referral,Furniture,IL,East,Brand D,In-Store,Credit Card,Not Paid,Michael Clark
2020-07-12 11:07:26,64431034,2690,1,Holiday Campaign,Furniture,NY,South,Brand E,Phone,Credit Card,Not Paid,Brett Williams
2023-10-10 22:07:22,51577,834893,1,Summer Sale,Furniture,NC,North,Brand C,In-Store,Credit Card,Paid,Charles Meyer
2023-07-23 16:01:13,243896342,59339,1,Referral,Clothing,NY,North,Brand E,Online Store,Cash,Not Paid,Benjamin Cox
2023-08-01 01:35:47,18841422,85755597,1,Referral,Furniture,IL,West,Brand B,In-Store,Credit Card,Paid,Howard Pena
2020-04-20 11:36:57,41278,3234336,1,Summer Sale,Clothing,IL,West,Brand B,In-Store,Cash,Paid,Kelly Gonzalez
2021-07-04 09:00:12,1902184,640463,1,Referral,Clothing,MI,East,Brand B,In-Store,Credit Card,Paid,Nicholas Robinson
2023-03-26 08:21:13,74352461,900282088,9,Referral,Furniture,TX,West,Brand E,Online Store,Credit Card,Paid,Crystal Jones
2021-07-26 15:28:28,7867354,28954,1,Holiday Campaign,Clothing,TX,West,Brand B,Mobile App,Cash,Paid,Daniel Adkins
2020-01-10 15:43:22,13742,203,3,Summer Sale,Books,OH,West,Brand C,In-Store,Cash,Not Paid,James Clark
2021-12-18 04:51:49,227525,26521,1,Email Promo,Clothing,OH,West,Brand B,Mobile App,PayPal,Paid,Patrick Wright
2020-05-30 06:43:01,738,82427927,5,Holiday Campaign,Electronics,MI,South,Brand E,Mobile App,PayPal,Not Paid,Janice Dean
2023-05-06 14:03:09,960190860,6848190,1,Summer Sale,Sports Equipment,GA,South,Brand D,In-Store,Credit Card,Not Paid,Jennifer Parsons
2023-04-05 06:47:28,51842805,135123,1,Email Promo,Clothing,PA,South,Brand E,In-Store,Credit Card,Paid,Elizabeth Sanchez
2023-05-18 21:37:39,60577,38618,1,Email Promo,Furniture,IL,West,Brand E,Online Store,Credit Card,Not Paid,Gloria Santiago
2023-02-10 10:27:06,2458,837153,1,Referral,Furniture,IL,North,Brand C,In-Store,Credit Card,Not Paid,Ms. Angela Jones
2020-02-07 06:05:34,2857544,6343,9,Holiday Campaign,Electronics,NC,West,Brand E,Phone,Credit Card,Paid,Jordan Sanchez
2021-07-15 14:17:57,16302303,891581170,10,Holiday Campaign,Sports Equipment,GA,West,Brand D,Phone,Cash,Not Paid,Mark Jimenez
2023-08-13 02:24:38,13547653,4506057,1,Holiday Campaign,Electronics,TX,East,Brand B,Mobile App,Cash,Not Paid,David Johnson
2021-05-02 03:05:41,9675317,336567,1,Referral,Sports Equipment,FL,East,Brand C,In-Store,Credit Card,Not Paid,Rhonda Webb
2021-10-24 05:09:08,778,8034178,1,Email Promo,Books,GA,South,Brand C,Phone,Cash,Paid,Ashley Medina
2022-07-23 09:02:39,9807856,85556060,9,Summer Sale,Books,FL,West,Brand C,Mobile App,Credit Card,Not Paid,Melissa Ibarra
2020-06-12 20:26:49,757891,814998,1,Summer Sale,Books,MI,North,Brand A,Phone,Cash,Not Paid,Amy Davis
2023-05-08 03:44:45,9784425,3576,1,Referral,Electronics,PA,North,Brand E,Phone,Cash,Not Paid,Latasha Hamilton
2023-03-07 10:54:20,7910,60045832,1,Holiday Campaign,Electronics,TX,West,Brand A,Online Store,PayPal,Not Paid,Dean Rice
2022-11-08 19:21:39,254212,11613934,1,Email Promo,Sports Equipment,CA,North,Brand E,Mobile App,PayPal,Not Paid,Allison Bowen
2023-01-19 21:23:00,8822,762511634,1,Summer Sale,Books,GA,East,Brand D,Phone,PayPal,Paid,Lauren Ford
